timestamp,Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Event_ID,Window_Number
45160,-6.63,-2.62,-5.6,0,5,4
45180,-6.74,-2.11,-5.22,0,5,4
45200,-6.44,-1.75,-4.49,0,5,4
45220,-7.59,-1.41,-5.13,0,5,4
45240,-8.33,-0.81,-6.05,0,5,4
45260,-8.92,-1.07,-6.4,0,5,4
45280,-8.12,-0.78,-5.27,0,5,4
45300,-8.54,-1.19,-5.38,0,5,4
45320,-9.39,-0.86,-5.59,0,5,4
45340,-8.49,-0.59,-4.8,0,5,4
45360,-6.46,-1.07,-3.95,0,5,4
45380,-6.62,-1.71,-4.61,0,5,4
45400,-7.13,-0.59,-5.84,0,5,4
45420,-4.66,-0.72,-3.14,0,5,4
45440,-3.93,-0.91,-2.79,0,5,4
45460,-3.36,-0.64,-2.11,0,5,4
45480,-3.2,-1.85,-4.49,0,5,4
45500,-2.67,-1.59,-7.42,0,5,4
45520,0.97,-3.46,-8.16,0,5,4
45540,6.66,-10.69,-9.86,0,5,4
45560,10.78,-15.87,-6.63,0,5,4
45580,16.04,-16.72,-2.66,0,5,4
45600,8.24,-11.43,-8.39,0,5,4
45620,2.87,-12.34,-9.57,0,5,4
45640,7.71,-13.8,-7.86,0,5,4
45660,7.23,-10.75,-6.93,0,5,4
45680,8.12,-8.01,-1.42,0,5,4
45700,7.11,-8.13,-2.46,0,5,4
45720,12.71,-14.57,-6.43,0,5,4
45740,15.61,-19.58,-4.4,0,5,4
45760,15.13,-14.39,-3.84,0,5,4
45780,6.84,-10.33,-3.8,0,5,4
45800,11.52,-12.07,-3.65,0,5,4
45820,11.17,-9.2,-2.51,0,5,4
45840,11.24,-7.0,2.08,0,5,4
45860,10.01,-6.62,0.28,0,5,4
45880,2.04,-8.76,-8.08,0,5,4
45900,2.78,-9.78,-6.5,0,5,4
45920,5.07,-9.33,-4.45,0,5,4
45940,6.54,-8.14,0.27,0,5,4
45960,2.28,-8.11,-3.45,0,5,4
45980,0.4,-7.32,-3.33,0,5,4
46000,0.86,-7.22,-4.34,0,5,4
46020,2.3,-7.09,-3.81,0,5,4
46040,3.54,-8.67,-2.42,0,5,4
46060,3.53,-10.67,-4.37,0,5,4
46080,3.22,-9.76,-5.58,0,5,4
46100,2.2,-7.59,-5.01,0,5,4
46120,2.79,-7.43,-3.63,0,5,4
46140,3.75,-7.83,-4.36,0,5,4
46160,4.7,-8.44,-3.49,0,5,4
46180,5.42,-8.73,-3.21,0,5,4
46200,4.2,-8.31,-4.82,0,5,4
46220,4.21,-7.45,-3.5,0,5,4
46240,4.28,-7.02,-2.55,0,5,4
46260,4.38,-7.74,-3.5,0,5,4
46280,4.62,-8.56,-4.43,0,5,4
46300,5.38,-7.92,-2.63,0,5,4
46320,4.62,-7.81,-2.59,0,5,4
46340,4.54,-8.89,-3.47,0,5,4
46360,4.69,-8.96,-3.74,0,5,4
46380,4.45,-8.01,-3.03,0,5,4
46400,4.33,-7.7,-2.76,0,5,4
46420,4.49,-8.41,-3.3,0,5,4
46440,4.0,-8.68,-3.72,0,5,4
46460,4.05,-7.97,-2.8,0,5,4
46480,4.08,-7.87,-2.69,0,5,4
46500,4.43,-8.5,-3.77,0,5,4
46520,4.13,-8.88,-3.89,0,5,4
46540,4.6,-8.39,-3.2,0,5,4
46560,4.45,-8.55,-3.02,0,5,4
46580,4.19,-8.81,-4.07,0,5,4
46600,3.92,-8.69,-4.0,0,5,4
46620,4.31,-8.27,-3.27,0,5,4
46640,4.45,-8.7,-3.01,0,5,4
46660,3.96,-8.97,-4.64,0,5,4
46680,3.96,-8.35,-3.83,0,5,4
46700,4.3,-7.84,-2.88,0,5,4
46720,4.33,-8.28,-3.36,0,5,4
46740,3.81,-8.49,-4.45,0,5,4
46760,4.3,-8.1,-3.26,0,5,4
46780,4.58,-8.16,-2.93,0,5,4
46800,4.69,-8.7,-3.82,0,5,4
46820,4.62,-8.74,-3.86,0,5,4
46840,4.6,-8.58,-3.86,0,5,4
46860,4.73,-8.92,-3.76,0,5,4
46880,4.79,-8.8,-4.33,0,5,4
46900,4.34,-8.75,-4.63,0,5,4
46920,5.05,-9.23,-4.39,0,5,4
46940,6.17,-9.86,-3.5,0,5,4
46960,5.9,-9.84,-4.37,0,5,4
46980,5.29,-9.68,-4.52,0,5,4
47000,5.67,-9.57,-4.11,0,5,4
47020,5.59,-9.58,-4.36,0,5,4
47040,4.81,-9.3,-4.58,0,5,4
47060,4.44,-9.21,-4.32,0,5,4
47080,4.87,-9.52,-4.8,0,5,4
47100,4.96,-9.81,-4.91,0,5,4
47120,4.89,-9.23,-4.15,0,5,4
47140,4.61,-8.76,-4.75,0,5,4
